Pdose,Ndose,energy,model,Vd,Voltage,Current
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.1746875,0.00000000000000014551
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.2221875,0.00000000000000091429
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.2696875,0.00000000000000574010
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.3171875,0.00000000000003603219
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.3646875,0.00000000000022617400
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.4121875,0.00000000000141964462
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.4596875,0.00000000000891040799
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.5071875,0.00000000005592279426
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.5546875,0.00000000035094613492
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.6021875,0.00000000220204869665
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.6496875,0.00000001381276433150
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.6971875,0.00000008656439031280
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.7446875,0.00000054035999391900
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.7921875,0.00000330563434357000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.8396875,0.00001846581523490000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.8871875,0.00008003075181780000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.9346875,0.00024309036795100000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,0.9821875,0.00054751305524600000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,60,Constant,0.05,1,0.00069998076119400000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.05,0.00000000000000073525
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.0595,0.00000000000000096463
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.07375,0.00000000000000140146
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.095125,0.00000000000000235756
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.126475,0.00000000000000490530
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.172455,0.00000000000001467999
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.219955,0.00000000000005079227
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.267455,0.00000000000020798733
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.314955,0.00000000000100869652
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.362455,0.00000000000551816197
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.409955,0.00000000003223304257
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.457455,0.00000000019374078252
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.504955,0.00000000117433648112
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.552455,0.00000000710415470350
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.599955,0.00000004263303912150
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.647455,0.00000025178841686300
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.694955,0.00000143425979911000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.742455,0.00000746035540799000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.789955,0.00003154369249590000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.837455,0.00009925079537920000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.884955,0.00024024334347200000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.932455,0.00046972233942500000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,0.979955,0.00076360995022800000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,30,ChargedReact,0.05,1,0.00089477759556200000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.05,0.00106165285375000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.0595,0.00127192285839000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.073433333,0.00158432796309000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.093868889,0.00205157188050000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.123841037,0.00275500293588000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.167800188,0.00382117074507000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.215300188,0.00501146288304000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.262800188,0.00623279130730000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.310300188,0.00747729864809000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.357800188,0.00873831460186000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.405300188,0.01001031990370000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.452800188,0.01128883839760000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.500300188,0.01257029689730000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.547800188,0.01385187532670000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.595300188,0.01513136210050000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.642800188,0.01640702444630000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.690300188,0.01767749888170000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.737800188,0.01894170317150000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.785300188,0.02019876829980000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.832800188,0.02144798744190000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.880300188,0.02268877842180000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.927800188,0.02392065633790000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,0.975300188,0.02514321357890000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,75,ChargedReact,0.05,1,0.02577513831180000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-1,-0.00935652112203000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.98,-0.00922777631050000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.950666667,-0.00903612809071000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.907644444,-0.00874884794080000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.844545185,-0.00831376538748000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.751999605,-0.00764470328068000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.651999605,-0.00687771748503000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.551999605,-0.00606126282280000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.451999605,-0.00519061619749000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.351999605,-0.00425950698742000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.251999605,-0.00325661344998000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.151999605,-0.00214615306357000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,-0.051999605,-0.00082105402125100000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.048000395,0.00084426117512600000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.148000395,0.00279021506444000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.248000395,0.00491575343739000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.348000395,0.00714201922168000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.448000395,0.00941005673083000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.548000395,0.01168177369170000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.648000395,0.01393432550100000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.748000395,0.01615428822370000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.848000395,0.01833352281220000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,0.948000395,0.02046681985100000000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,100,ChargedReact,-1,1,0.02155676766090000000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.05,0.00000000000000124825
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.0595,0.00000000000000186111
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.073433333,0.00000000000000325283
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.093868889,0.00000000000000715940
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.123841037,0.00000000000002217111
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.166801116,0.00000000000011058732
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,Constant,0.05,0.214301116,0.00000000000065236396
